frame,berk,cansu,yagmur,file,group
197,3,3,2,13,2
198,3,3,2,13,2
199,3,3,2,13,2
200,2,3,2,13,2
201,2,3,2,13,2
202,2,3,2,13,2
203,2,3,2,13,2
204,2,3,2,13,2
205,2,3,2,13,2
206,2,3,2,13,2
207,2,3,2,13,2
208,2,3,2,13,2
209,2,3,2,13,2
210,2,3,2,13,2
211,2,3,2,13,2
212,2,3,2,13,2
213,2,3,2,13,2
214,2,3,2,13,2
215,2,3,2,13,2
216,2,3,2,13,2
217,1,3,2,13,2
218,0,3,2,13,2
219,0,3,2,13,2
220,0,3,2,13,2
221,0,3,2,13,2
222,0,3,2,13,2
223,0,3,2,13,2
224,0,3,2,13,2
225,0,3,2,13,2
226,0,3,2,13,2
227,0,3,2,13,2
228,0,3,2,13,2
229,0,3,2,13,2
230,-1,3,2,13,2
231,1,3,2,13,2
232,1,3,2,13,2
233,1,3,2,13,2
234,1,3,2,13,2
235,1,3,2,13,2
236,1,3,2,13,2
237,1,3,2,13,2
238,1,3,2,13,2
239,1,3,2,13,2
240,1,3,2,13,2
241,1,3,2,13,2
242,1,3,2,13,2
243,1,3,2,13,2
244,1,3,2,13,2
245,1,3,2,13,2
246,1,3,2,13,2
247,1,3,2,13,2
248,1,3,2,13,2
249,1,3,2,13,2
250,1,3,2,13,2
251,1,3,2,13,2
252,1,3,2,13,2
253,1,3,2,13,2
254,1,3,2,13,2
255,1,3,2,13,2
256,1,3,2,13,2
257,1,3,2,13,2
258,1,3,2,13,2
259,1,3,2,13,2
260,1,3,2,13,2
261,1,3,2,13,2
262,1,3,2,13,2
263,1,3,2,13,2
264,2,3,2,13,2
265,3,3,2,13,2
266,3,3,2,13,2
267,3,3,2,13,2
268,3,3,2,13,2
269,3,3,2,13,2
270,3,3,2,13,2
271,3,3,3,13,3
272,3,3,3,13,3
273,3,3,3,13,3
274,3,3,3,13,3
275,3,3,3,13,3
276,3,3,3,13,3
277,3,3,3,13,3
278,3,3,3,13,3
279,3,3,3,13,3
280,3,3,3,13,3
281,3,3,3,13,3
282,3,3,3,13,3
283,3,3,3,13,3
284,3,3,2,13,2
285,3,3,2,13,2
286,3,3,2,13,2
287,3,3,2,13,2
288,3,3,2,13,2
289,3,3,2,13,2
290,3,3,2,13,2
291,3,3,2,13,2
292,3,3,2,13,2
293,3,3,2,13,2
294,3,3,2,13,2
295,3,3,2,13,2
296,3,3,2,13,2
297,3,3,2,13,2
298,3,3,2,13,2
299,3,3,2,13,2
300,3,3,2,13,2
301,3,3,2,13,2
302,3,3,2,13,2
303,3,3,2,13,2
304,3,3,2,13,2
305,3,3,2,13,2
306,3,3,2,13,2
307,3,3,2,13,2
308,3,3,2,13,2
309,3,3,2,13,2
310,3,3,2,13,2
311,3,3,2,13,2
312,3,3,2,13,2
313,3,3,2,13,2
314,3,3,2,13,2
315,3,3,2,13,2
316,3,3,2,13,2
317,3,3,2,13,2
318,3,3,2,13,2
319,3,3,2,13,2
320,3,3,2,13,2
321,1,3,2,13,2
322,0,3,2,13,2
323,-1,3,2,13,2
324,-1,3,2,13,2
325,-1,3,2,13,2
326,-1,3,2,13,2
327,-1,3,2,13,2
328,-1,3,2,13,2
329,-1,3,2,13,2
330,-1,2,2,13,2
331,0,2,2,13,2
332,0,2,2,13,2
333,0,3,2,13,2
334,0,3,2,13,2
335,0,3,2,13,2
336,0,3,2,13,2
337,0,3,2,13,2
338,0,3,2,13,2
339,0,3,2,13,2
340,1,3,2,13,2
341,2,3,2,13,2
342,2,3,2,13,2
343,2,3,2,13,2
344,2,3,2,13,2
345,2,3,2,13,2
346,2,3,2,13,2
347,2,3,2,13,2
348,2,3,2,13,2
349,2,3,2,13,2
350,2,3,2,13,2
351,2,3,2,13,2
352,2,3,2,13,2
353,2,3,2,13,2
354,2,3,2,13,2
355,2,3,2,13,2
356,2,3,2,13,2
357,2,3,2,13,2
358,2,3,2,13,2
359,2,3,2,13,2
360,2,3,2,13,2
361,3,3,2,13,2
362,3,3,2,13,2
363,3,3,2,13,2
364,3,3,2,13,2
365,3,3,2,13,2
366,3,3,2,13,2
367,3,3,2,13,2
368,3,3,2,13,2
369,3,3,2,13,2
370,3,3,2,13,2
371,3,1,2,13,1
372,3,1,2,13,1
0,0,1,0,14,0
1,0,1,0,14,0
2,0,1,0,14,0
3,0,1,0,14,0
4,0,1,0,14,0
5,0,1,0,14,0
6,-1,0,0,14,0
7,-1,0,0,14,0
8,-1,0,0,14,0
9,-1,0,0,14,0
10,-1,0,0,14,0
11,-1,0,0,14,0
12,-1,0,0,14,0
13,-1,0,0,14,0
14,-1,0,0,14,0
15,0,0,0,14,0
16,0,1,0,14,0
17,0,1,0,14,0
18,0,1,0,14,0
19,0,0,0,14,0
20,0,1,0,14,0
21,0,1,0,14,0
22,0,1,0,14,0
23,0,1,0,14,0
24,0,1,0,14,0
25,0,1,0,14,0
26,0,1,0,14,0
27,-1,1,0,14,0
28,0,1,0,14,0
29,1,1,0,14,0
30,1,1,0,14,0
31,2,1,0,14,0
32,2,1,0,14,0
33,2,1,0,14,0
34,2,1,0,14,0
35,3,1,0,14,0
36,3,1,0,14,0
37,3,1,0,14,0
38,3,1,0,14,0
39,3,1,0,14,0
40,3,1,0,14,0
41,3,1,0,14,0
42,3,1,0,14,0
43,3,1,0,14,0
44,3,1,0,14,0
45,3,1,0,14,0
46,3,1,0,14,0
47,3,1,0,14,0
48,3,-1,0,14,-1
49,3,0,0,14,0
50,3,0,0,14,0
51,3,0,0,14,0
52,3,0,0,14,0
53,3,0,0,14,0
54,3,0,0,14,0
55,3,0,0,14,0
56,3,0,0,14,0
57,3,0,0,14,0
58,3,0,0,14,0
59,3,0,0,14,0
60,3,0,0,14,0
61,3,0,0,14,0
62,3,0,0,14,0
63,3,0,0,14,0
64,3,-1,0,14,-1
65,3,-1,0,14,-1
66,3,-1,0,14,-1
67,3,-1,0,14,-1
68,3,-1,0,14,-1
69,3,-1,0,14,-1
70,3,-1,0,14,-1
71,3,-1,0,14,-1
72,3,-1,0,14,-1
73,3,-1,0,14,-1
74,3,-1,0,14,-1
75,3,-1,0,14,-1
76,3,-1,0,14,-1
77,3,-1,0,14,-1
78,3,-1,0,14,-1
79,3,-1,0,14,-1
80,3,-1,0,14,-1
81,3,-1,0,14,-1
82,3,-1,0,14,-1
83,3,-1,0,14,-1
84,3,-1,0,14,-1
85,3,-1,0,14,-1
86,3,-1,0,14,-1
87,3,-1,0,14,-1
88,3,-1,0,14,-1
89,3,-1,0,14,-1
90,3,-1,0,14,-1
91,3,-1,0,14,-1
92,3,-1,0,14,-1
93,3,-1,0,14,-1
94,3,-1,0,14,-1
95,3,-1,0,14,-1
96,3,-1,0,14,-1
97,3,0,0,14,0
98,3,0,0,14,0
99,3,0,0,14,0
100,3,0,1,14,0
101,3,0,1,14,0
102,3,0,1,14,0
103,3,0,1,14,0
104,3,0,1,14,0
105,3,0,1,14,0
106,3,0,1,14,0
107,3,0,1,14,0
108,3,0,1,14,0
109,3,0,1,14,0
110,3,0,1,14,0
111,3,0,1,14,0
112,3,0,1,14,0
113,3,0,1,14,0
114,3,0,1,14,0
115,3,0,1,14,0
116,3,0,1,14,0
117,3,0,1,14,0
118,3,0,1,14,0
119,3,0,1,14,0
120,3,0,1,14,0
121,3,0,1,14,0
122,3,0,0,14,0
123,3,0,-1,14,-1
124,3,0,-1,14,-1
125,3,0,-1,14,-1
126,3,0,-1,14,-1
127,3,0,-1,14,-1
128,3,1,-1,14,-1
129,3,1,0,14,0
130,3,1,0,14,0
131,3,1,1,14,1
132,3,1,1,14,1
133,3,1,1,14,1
134,3,1,1,14,1
135,3,1,1,14,1
136,3,1,1,14,1
137,3,1,1,14,1
138,3,1,1,14,1
139,2,1,2,14,1
140,1,1,2,14,1
141,1,1,3,14,1
142,1,1,3,14,1
143,2,1,3,14,1
144,3,1,3,14,1
145,3,1,3,14,1
146,3,1,3,14,1
147,2,1,3,14,1
148,2,1,3,14,1
149,2,1,3,14,1
150,2,1,3,14,1
151,1,1,3,14,1
152,0,1,3,14,1
153,0,2,3,14,2
154,0,2,3,14,2
155,0,2,3,14,2
156,0,2,3,14,2
157,0,2,3,14,2
158,0,2,3,14,2
159,0,1,3,14,1
160,0,1,3,14,1
161,0,1,3,14,1
162,0,1,3,14,1
163,0,1,3,14,1
164,0,1,3,14,1
165,0,1,3,14,1
166,0,1,3,14,1
167,0,1,3,14,1
168,0,1,3,14,1
169,0,1,3,14,1
170,0,1,3,14,1
171,0,1,3,14,1
172,0,1,3,14,1
173,0,1,3,14,1
174,0,1,3,14,1
175,0,1,3,14,1
176,0,1,3,14,1
177,0,1,3,14,1
178,0,1,3,14,1
179,0,1,3,14,1
180,0,1,3,14,1
181,0,1,3,14,1
182,0,1,3,14,1
183,0,1,3,14,1
184,0,1,3,14,1
185,0,1,3,14,1
186,0,1,3,14,1
187,0,1,3,14,1
188,0,1,3,14,1
189,0,1,3,14,1
190,0,1,3,14,1
191,0,1,3,14,1
192,0,1,3,14,1
193,-1,1,3,14,1
194,-1,1,3,14,1
195,-1,1,3,14,1
196,-1,1,3,14,1
197,-1,1,3,14,1
198,-1,1,3,14,1
199,-1,1,3,14,1
200,-1,1,3,14,1
201,-1,1,3,14,1
202,-1,1,3,14,1
203,-1,1,3,14,1
204,-1,1,3,14,1
205,-1,1,3,14,1
206,-1,1,3,14,1
207,-1,1,3,14,1
208,-1,1,3,14,1
209,-1,1,3,14,1
210,-1,1,3,14,1
211,0,1,3,14,1
212,0,1,3,14,1
213,0,0,3,14,0
214,0,0,3,14,0
215,0,0,1,14,0
216,0,0,2,14,0
217,0,0,3,14,0
218,0,0,3,14,0
219,0,0,3,14,0
220,0,0,3,14,0
221,0,0,3,14,0
222,0,0,3,14,0
223,0,0,3,14,0
224,0,0,3,14,0
225,0,1,3,14,1
226,0,1,3,14,1
227,0,1,2,14,1
228,0,1,2,14,1
229,0,1,2,14,1
230,0,1,2,14,1
231,0,1,2,14,1
232,0,0,2,14,0
233,0,0,2,14,0
234,2,0,2,14,0
235,3,0,2,14,0
236,3,0,2,14,0
237,3,0,2,14,0
238,3,0,2,14,0
0,0,0,0,15,0
1,0,0,0,15,0
2,0,0,0,15,0
3,0,0,2,15,0
4,0,0,2,15,0
5,0,0,2,15,0
6,0,0,2,15,0
7,1,0,2,15,0
8,1,0,2,15,0
9,1,1,2,15,1
10,2,1,2,15,1
11,2,1,2,15,1
12,2,1,2,15,1
13,2,1,2,15,1
14,2,1,2,15,1
15,2,1,2,15,1
16,2,1,2,15,1
17,2,1,2,15,1
18,2,1,2,15,1
19,2,1,2,15,1
20,3,1,2,15,1
21,3,1,2,15,1
22,3,1,2,15,1
23,3,1,2,15,1
24,3,1,2,15,1
25,3,1,2,15,1
26,3,1,2,15,1
27,3,1,2,15,1
28,3,1,2,15,1
29,3,1,2,15,1
30,3,1,2,15,1
31,3,1,2,15,1
32,3,1,2,15,1
33,3,1,2,15,1
34,3,1,2,15,1
35,3,2,3,15,2
36,3,2,3,15,2
37,3,2,3,15,2
38,3,2,3,15,2
39,3,2,3,15,2
40,3,2,3,15,2
41,3,3,3,15,3
42,3,3,3,15,3
43,3,3,3,15,3
44,3,3,3,15,3
45,3,3,3,15,3
46,3,3,3,15,3
47,3,3,3,15,3
48,3,3,3,15,3
49,0,3,3,15,3
50,-1,3,3,15,3
51,-1,3,3,15,3
52,-1,3,3,15,3
53,-1,3,3,15,3
54,-1,3,3,15,3
55,-1,3,3,15,3
56,-1,3,3,15,3
57,-1,3,3,15,3
58,-1,3,3,15,3
59,-1,3,3,15,3
60,1,3,3,15,3
61,1,3,3,15,3
62,1,3,3,15,3
63,1,3,3,15,3
64,1,3,3,15,3
65,1,3,3,15,3
66,1,3,3,15,3
67,1,1,3,15,1
68,1,1,3,15,1
69,1,0,3,15,0
70,1,0,3,15,0
71,1,0,3,15,0
72,1,0,3,15,0
73,1,0,3,15,0
74,1,0,3,15,0
75,1,0,3,15,0
76,1,0,3,15,0
77,1,0,3,15,0
78,1,0,3,15,0
79,1,0,3,15,0
80,1,0,3,15,0
81,1,0,3,15,0
82,1,0,3,15,0
83,1,0,3,15,0
84,1,0,3,15,0
85,1,0,3,15,0
86,1,0,3,15,0
87,1,0,3,15,0
88,1,0,3,15,0
89,1,0,3,15,0
90,1,0,3,15,0
91,1,0,3,15,0
92,1,0,3,15,0
93,1,0,3,15,0
94,1,0,3,15,0
95,1,0,3,15,0
96,1,0,3,15,0
97,1,0,3,15,0
98,1,0,3,15,0
99,1,0,3,15,0
100,1,0,3,15,0
101,1,0,3,15,0
102,1,1,3,15,1
103,2,1,3,15,1
104,2,0,3,15,0
105,2,0,3,15,0
106,2,0,3,15,0
107,2,0,3,15,0
108,3,0,3,15,0
109,2,0,3,15,0
110,2,0,3,15,0
111,2,0,3,15,0
112,2,0,3,15,0
113,2,0,3,15,0
114,2,0,3,15,0
115,2,0,3,15,0
116,2,0,3,15,0
117,2,0,3,15,0
118,2,0,3,15,0
119,2,0,3,15,0
120,1,0,3,15,0
121,1,0,3,15,0
122,1,0,3,15,0
123,1,0,3,15,0
124,1,0,3,15,0
125,1,0,3,15,0
126,1,0,3,15,0
127,1,0,3,15,0
128,1,0,3,15,0
129,0,0,3,15,0
130,0,0,3,15,0
131,0,0,3,15,0
132,0,0,3,15,0
133,-1,0,3,15,0
134,-1,0,3,15,0
135,-1,0,3,15,0
136,-1,0,3,15,0
137,-1,0,3,15,0
138,-1,0,3,15,0
139,-1,0,3,15,0
140,-1,0,2,15,0
141,-1,0,1,15,0
142,-1,0,1,15,0
143,-1,0,1,15,0
144,-1,0,1,15,0
145,-1,0,1,15,0
146,-1,-1,1,15,-1
147,-1,0,1,15,0
148,-1,0,1,15,0
149,-1,0,1,15,0
150,-1,0,1,15,0
151,-1,0,1,15,0
152,-1,0,1,15,0
153,-1,0,1,15,0
154,-1,0,1,15,0
155,-1,0,1,15,0
156,-1,0,1,15,0
157,-1,0,1,15,0
158,-1,0,1,15,0
159,-1,0,1,15,0
160,-1,0,1,15,0
161,-1,0,1,15,0
162,-1,0,1,15,0
163,-1,0,1,15,0
164,-1,0,1,15,0
165,-1,0,1,15,0
166,-1,0,1,15,0
167,-1,0,1,15,0
168,-1,0,1,15,0
169,-1,0,1,15,0
170,-1,0,1,15,0
171,-1,-1,1,15,-1
172,-1,-1,1,15,-1
173,-1,-1,1,15,-1
174,-1,-1,1,15,-1
175,-1,-1,1,15,-1
176,-1,-1,1,15,-1
177,-1,-1,1,15,-1
178,-1,-1,1,15,-1
179,-1,-1,1,15,-1
180,-1,-1,1,15,-1
181,0,-1,1,15,-1
182,1,-1,1,15,-1
183,1,-1,1,15,-1
184,0,-1,1,15,-1
185,0,-1,1,15,-1
186,0,-1,1,15,-1
187,0,-1,1,15,-1
188,0,-1,1,15,-1
189,0,-1,1,15,-1
190,0,-1,1,15,-1
191,0,-1,1,15,-1
192,0,-1,1,15,-1
193,0,-1,1,15,-1
194,0,-1,1,15,-1
195,0,-1,1,15,-1
196,0,-1,1,15,-1
197,0,-1,1,15,-1
198,0,-1,1,15,-1
199,0,-1,1,15,-1
200,0,-1,1,15,-1
201,0,-1,1,15,-1
202,0,-1,1,15,-1
203,0,-1,1,15,-1
204,0,-1,1,15,-1
205,0,-1,1,15,-1
206,0,-1,1,15,-1
207,0,-1,1,15,-1
208,0,-1,1,15,-1
209,0,-1,1,15,-1
210,0,-1,1,15,-1
211,0,-1,1,15,-1
212,0,-1,1,15,-1
213,0,-1,1,15,-1
214,0,-1,1,15,-1
215,0,-1,1,15,-1
216,0,-1,1,15,-1
217,0,-1,1,15,-1
218,0,-1,1,15,-1
219,0,-1,1,15,-1
220,0,-1,1,15,-1
221,0,-1,1,15,-1
222,2,-1,1,15,-1
223,2,-1,1,15,-1
224,2,-1,1,15,-1
225,2,-1,1,15,-1
226,2,-1,1,15,-1
227,2,-1,1,15,-1
228,2,-1,1,15,-1
229,2,-1,1,15,-1
230,2,-1,1,15,-1
231,2,-1,1,15,-1
232,2,-1,1,15,-1
233,2,-1,1,15,-1
234,2,-1,1,15,-1
235,2,-1,1,15,-1
236,2,-1,1,15,-1
237,2,-1,1,15,-1
238,2,-1,1,15,-1
239,2,-1,1,15,-1
240,2,-1,1,15,-1
241,2,-1,1,15,-1
242,2,-1,1,15,-1
243,2,-1,1,15,-1
244,2,-1,1,15,-1
245,2,-1,1,15,-1
246,2,-1,1,15,-1
247,2,-1,1,15,-1
248,2,-1,1,15,-1
249,2,-1,1,15,-1
250,2,-1,1,15,-1
251,2,-1,1,15,-1
252,2,-1,1,15,-1
253,2,-1,1,15,-1
254,2,-1,1,15,-1
255,2,-1,1,15,-1
256,2,-1,1,15,-1
257,2,-1,1,15,-1
258,2,-1,1,15,-1
259,2,-1,1,15,-1
260,2,-1,1,15,-1
261,2,-1,1,15,-1
262,2,-1,1,15,-1
263,2,-1,1,15,-1
264,2,-1,1,15,-1
265,2,-1,1,15,-1
266,2,-1,1,15,-1
267,2,-1,1,15,-1
268,2,-1,1,15,-1
269,2,-1,1,15,-1
270,2,-1,1,15,-1
271,2,-1,1,15,-1
272,2,-1,1,15,-1
273,2,-1,1,15,-1
274,2,-1,1,15,-1
275,2,-1,1,15,-1
276,2,-1,1,15,-1
277,2,-1,1,15,-1
278,2,-1,1,15,-1
279,2,-1,1,15,-1
280,2,-1,1,15,-1
281,2,-1,1,15,-1
282,2,-1,1,15,-1
283,2,-1,1,15,-1
284,2,-1,1,15,-1
285,2,-1,1,15,-1
286,2,-1,1,15,-1
287,2,-1,1,15,-1
288,2,-1,1,15,-1
289,2,-1,1,15,-1
290,2,-1,1,15,-1
291,2,-1,1,15,-1
292,2,-1,1,15,-1
293,2,-1,1,15,-1
294,2,-1,1,15,-1
295,2,-1,1,15,-1
296,2,-1,1,15,-1
297,2,-1,1,15,-1
298,2,-1,1,15,-1
299,2,-1,1,15,-1
300,2,-1,1,15,-1
301,3,-1,1,15,-1
302,3,-1,1,15,-1
303,3,-1,1,15,-1
304,3,-1,1,15,-1
305,3,-1,1,15,-1
306,3,-1,1,15,-1
307,3,-1,1,15,-1
308,3,-1,1,15,-1
309,3,-1,1,15,-1
310,3,-1,1,15,-1
311,3,-1,1,15,-1
312,3,-1,1,15,-1
313,3,-1,1,15,-1
314,3,-1,1,15,-1
315,3,-1,1,15,-1
316,3,-1,1,15,-1
317,3,-1,1,15,-1
318,3,-1,1,15,-1
319,3,-1,1,15,-1
320,3,-1,1,15,-1
321,3,-1,1,15,-1
322,3,-1,1,15,-1
323,3,-1,1,15,-1
324,3,-1,1,15,-1
325,3,-1,1,15,-1
326,3,-1,1,15,-1
327,3,-1,1,15,-1
328,3,-1,1,15,-1
329,3,-1,1,15,-1
330,3,-1,1,15,-1
331,3,-1,1,15,-1
332,3,-1,1,15,-1
333,3,-1,1,15,-1
334,3,-1,1,15,-1
335,3,-1,1,15,-1
336,3,-1,1,15,-1
337,3,-1,1,15,-1
338,3,-1,1,15,-1
339,3,-1,1,15,-1
340,3,-1,1,15,-1
341,3,-1,1,15,-1
342,3,-1,1,15,-1
343,3,-1,1,15,-1
344,3,-1,1,15,-1
345,3,-1,1,15,-1
346,3,-1,1,15,-1
347,3,-1,1,15,-1
348,3,-1,1,15,-1
349,3,-1,1,15,-1
350,3,-1,1,15,-1
351,3,-1,1,15,-1
352,3,-1,1,15,-1
353,3,-1,1,15,-1
354,3,-1,1,15,-1
355,3,-1,1,15,-1
356,3,-1,1,15,-1
357,3,-1,1,15,-1
358,3,-1,1,15,-1
359,3,-1,1,15,-1
360,3,-1,1,15,-1
361,3,-1,1,15,-1
362,3,-1,1,15,-1
363,3,-1,1,15,-1
364,3,-1,1,15,-1
365,3,-1,1,15,-1
366,3,-1,1,15,-1
367,3,-1,1,15,-1
368,3,-1,1,15,-1
369,3,-1,1,15,-1
370,3,-1,1,15,-1
371,3,-1,1,15,-1
372,3,-1,1,15,-1
373,3,-1,1,15,-1
374,3,-1,1,15,-1
375,3,-1,1,15,-1
376,3,-1,1,15,-1
377,3,-1,1,15,-1
378,3,-1,1,15,-1
379,3,-1,1,15,-1
380,3,-1,1,15,-1
381,3,-1,1,15,-1
382,3,-1,1,15,-1
383,3,-1,1,15,-1
384,3,-1,1,15,-1
385,3,-1,1,15,-1
386,3,-1,1,15,-1
387,3,-1,1,15,-1
388,3,-1,1,15,-1
389,3,-1,1,15,-1
390,3,-1,1,15,-1
391,3,-1,1,15,-1
392,3,-1,1,15,-1
393,3,-1,1,15,-1
394,3,-1,1,15,-1
395,3,-1,1,15,-1
396,3,-1,1,15,-1
397,3,-1,1,15,-1
398,3,-1,1,15,-1
399,3,-1,1,15,-1
400,3,-1,1,15,-1
401,3,-1,1,15,-1
402,3,-1,1,15,-1
403,3,-1,1,15,-1
404,3,-1,1,15,-1
405,3,-1,1,15,-1
406,3,-1,1,15,-1
407,3,-1,1,15,-1
408,3,-1,1,15,-1
409,3,-1,1,15,-1
410,3,-1,1,15,-1
411,3,-1,1,15,-1
412,3,-1,1,15,-1
413,3,-1,1,15,-1
414,3,-1,1,15,-1
415,3,-1,1,15,-1
416,3,-1,1,15,-1
417,3,-1,1,15,-1
418,3,-1,1,15,-1
419,3,-1,1,15,-1
420,3,-1,1,15,-1
421,3,-1,-1,15,-1
422,3,-1,-1,15,-1
423,3,-1,-1,15,-1
424,3,-1,-1,15,-1
425,3,-1,-1,15,-1
426,3,-1,-1,15,-1
427,3,-1,-1,15,-1
428,3,-1,-1,15,-1
429,3,-1,-1,15,-1
430,3,-1,1,15,-1
0,0,0,0,16,0
1,0,0,0,16,0
2,0,0,0,16,0
3,0,-1,0,16,-1
4,0,0,0,16,0
5,0,0,0,16,0
6,0,0,0,16,0
7,0,0,0,16,0
8,0,1,0,16,0
9,0,1,0,16,0
10,0,1,1,16,1
11,0,1,1,16,1
12,0,1,2,16,1
13,0,2,2,16,2
14,0,2,2,16,2
15,0,1,2,16,1
16,0,1,2,16,1
17,0,1,2,16,1
18,0,1,2,16,1
19,0,1,2,16,1
20,0,1,2,16,1
21,0,1,2,16,1
22,0,1,2,16,1
23,0,1,2,16,1
24,0,1,2,16,1
25,0,1,2,16,1
26,0,1,2,16,1
27,0,1,2,16,1
28,0,1,2,16,1
29,0,1,2,16,1
30,0,1,2,16,1
31,0,1,2,16,1
32,0,2,2,16,2
33,0,2,3,16,2
34,0,2,3,16,2
35,0,2,3,16,2
36,0,2,3,16,2
37,0,2,3,16,2
38,0,2,3,16,2
39,0,2,3,16,2
40,0,2,3,16,2
41,0,2,3,16,2
42,0,3,3,16,3
43,0,3,3,16,3
44,0,3,3,16,3
45,0,3,3,16,3
46,0,3,3,16,3
47,0,3,3,16,3
48,0,3,3,16,3
49,0,3,3,16,3
50,0,3,3,16,3
51,0,3,3,16,3
52,0,3,3,16,3
53,0,3,3,16,3
54,0,3,3,16,3
55,0,3,3,16,3
56,0,3,3,16,3
57,0,3,3,16,3
58,0,3,3,16,3
59,0,3,2,16,2
60,0,3,3,16,3
61,0,3,3,16,3
62,0,3,3,16,3
63,0,3,3,16,3
64,0,3,3,16,3
65,0,3,3,16,3
66,0,3,3,16,3
67,0,3,3,16,3
68,0,3,3,16,3
69,0,3,3,16,3
70,0,3,3,16,3
71,0,3,3,16,3
72,0,3,3,16,3
73,0,3,3,16,3
74,0,3,3,16,3
75,0,2,3,16,2
76,0,2,3,16,2
77,0,2,3,16,2
78,0,2,3,16,2
79,0,2,3,16,2
80,0,2,3,16,2
81,0,2,3,16,2
82,0,2,3,16,2
83,0,2,3,16,2
84,0,2,3,16,2
85,0,2,3,16,2
86,0,1,3,16,1
87,0,1,3,16,1
88,0,1,3,16,1
89,0,1,3,16,1
90,0,1,3,16,1
91,0,1,3,16,1
92,0,1,3,16,1
93,0,1,3,16,1
94,0,1,3,16,1
95,0,1,3,16,1
96,0,1,3,16,1
97,0,1,3,16,1
98,0,1,3,16,1
99,0,1,3,16,1
100,0,1,3,16,1
101,0,1,3,16,1
102,0,2,3,16,2
103,0,2,3,16,2
104,0,2,3,16,2
105,0,2,3,16,2
106,0,2,3,16,2
107,0,2,3,16,2
108,0,2,3,16,2
109,0,2,3,16,2
110,0,2,3,16,2
111,0,2,3,16,2
112,0,2,3,16,2
113,0,2,3,16,2
114,0,2,3,16,2
115,0,2,3,16,2
116,0,2,3,16,2
117,0,2,3,16,2
118,0,2,3,16,2
119,0,2,3,16,2
120,0,2,3,16,2
121,0,2,3,16,2
122,0,2,3,16,2
123,0,2,3,16,2
124,0,2,3,16,2
125,0,2,3,16,2
126,0,2,3,16,2
127,0,2,3,16,2
128,0,2,3,16,2
129,0,2,3,16,2
130,0,2,3,16,2
131,0,2,3,16,2
132,0,2,2,16,2
133,0,2,2,16,2
134,0,2,1,16,1
135,0,2,0,16,0
136,0,2,0,16,0
137,0,2,0,16,0
138,0,2,0,16,0
139,0,2,0,16,0
140,0,2,0,16,0
141,0,1,0,16,0
142,0,1,0,16,0
143,0,1,0,16,0
144,0,1,0,16,0
145,0,1,0,16,0
146,0,1,0,16,0
147,0,1,0,16,0
148,0,1,0,16,0
149,0,1,0,16,0
150,0,1,0,16,0
151,0,1,0,16,0
152,0,2,0,16,0
153,0,2,0,16,0
154,0,1,0,16,0
155,0,1,0,16,0
156,0,1,0,16,0
157,0,1,0,16,0
158,0,1,0,16,0
159,0,1,0,16,0
160,0,1,0,16,0
161,0,1,0,16,0
162,0,0,0,16,0
163,0,-1,0,16,-1
164,0,1,0,16,0
165,0,1,0,16,0
166,0,1,0,16,0
167,0,1,0,16,0
168,0,1,0,16,0
169,0,0,0,16,0
170,0,0,0,16,0
171,0,0,0,16,0
172,0,0,0,16,0
173,0,0,0,16,0
174,0,0,0,16,0
175,0,0,0,16,0
176,0,0,0,16,0
177,0,0,0,16,0
178,0,0,0,16,0
179,0,0,0,16,0
180,0,0,0,16,0
181,0,0,0,16,0
182,0,0,0,16,0
183,0,0,0,16,0
184,0,0,0,16,0
185,0,0,0,16,0
186,0,0,0,16,0
187,0,0,0,16,0
188,0,1,0,16,0
189,0,1,0,16,0
190,0,1,0,16,0
191,0,1,0,16,0
192,0,1,0,16,0
193,0,1,0,16,0
194,0,1,0,16,0
195,0,1,0,16,0
196,0,1,0,16,0
197,0,1,0,16,0
198,0,1,0,16,0
199,0,1,0,16,0
200,0,1,0,16,0
201,0,1,0,16,0
202,0,1,0,16,0
203,0,1,0,16,0
204,0,0,0,16,0
205,0,0,0,16,0
206,0,0,0,16,0
207,0,0,0,16,0
208,0,0,0,16,0
209,0,0,0,16,0
210,0,0,0,16,0
211,0,0,0,16,0
212,0,0,0,16,0
213,0,0,0,16,0
214,0,0,0,16,0
215,0,0,0,16,0
216,0,0,0,16,0
217,0,0,0,16,0
218,0,0,0,16,0
219,0,0,0,16,0
220,0,-1,0,16,-1
221,0,-1,0,16,-1
222,0,-1,0,16,-1
223,0,-1,0,16,-1
224,0,-1,0,16,-1
225,0,-1,0,16,-1
226,0,-1,0,16,-1
227,0,-1,0,16,-1
228,0,-1,0,16,-1
229,0,-1,0,16,-1
230,0,-1,0,16,-1
231,0,-1,0,16,-1
232,0,-1,0,16,-1
233,0,-1,0,16,-1
234,0,-1,0,16,-1
235,0,-1,0,16,-1
236,0,-1,0,16,-1
237,0,-1,0,16,-1
238,0,-1,0,16,-1
239,0,-1,0,16,-1
240,0,-1,0,16,-1
241,0,-1,0,16,-1
242,0,-1,0,16,-1
243,0,-1,0,16,-1
244,0,-1,0,16,-1
245,0,-1,0,16,-1
246,0,-1,0,16,-1
247,0,-1,0,16,-1
248,0,-1,0,16,-1
249,0,-1,0,16,-1
250,0,-1,0,16,-1
251,0,-1,0,16,-1
252,0,-1,0,16,-1
253,0,-1,0,16,-1
