frame,berk,cansu,yagmur,file,group
198,3,2,3,6,2
199,3,2,3,6,2
200,3,2,3,6,2
201,3,2,3,6,2
202,3,2,3,6,2
203,3,2,3,6,2
204,3,2,3,6,2
205,3,2,3,6,2
206,3,2,3,6,2
207,3,2,3,6,2
208,3,2,3,6,2
0,0,2,3,7,2
1,0,2,3,7,2
2,0,2,3,7,2
3,0,2,3,7,2
4,0,2,2,7,2
5,0,2,2,7,2
6,1,2,2,7,2
7,1,2,2,7,2
8,2,2,2,7,2
9,2,3,2,7,2
10,2,3,2,7,2
11,2,3,2,7,2
12,2,3,2,7,2
13,2,3,2,7,2
14,2,3,2,7,2
15,2,3,2,7,2
16,2,3,2,7,2
17,2,3,2,7,2
18,2,3,2,7,2
19,2,3,2,7,2
20,2,3,2,7,2
21,2,3,2,7,2
22,2,3,2,7,2
23,2,3,2,7,2
24,2,3,2,7,2
25,2,3,2,7,2
26,2,3,2,7,2
27,2,3,2,7,2
28,2,3,2,7,2
29,2,3,2,7,2
30,2,3,2,7,2
31,2,3,2,7,2
32,2,3,2,7,2
33,2,3,2,7,2
34,2,3,2,7,2
35,2,3,2,7,2
36,2,3,2,7,2
37,2,3,2,7,2
38,2,3,2,7,2
39,2,3,2,7,2
40,3,3,2,7,2
41,3,3,2,7,2
42,3,3,2,7,2
43,3,3,2,7,2
44,3,3,2,7,2
45,3,3,2,7,2
46,3,3,2,7,2
47,3,3,2,7,2
48,3,3,2,7,2
49,3,3,2,7,2
50,3,3,2,7,2
51,3,3,2,7,2
52,3,3,2,7,2
53,3,3,2,7,2
54,3,3,2,7,2
55,3,3,2,7,2
56,3,3,2,7,2
57,3,3,2,7,2
58,3,3,2,7,2
59,3,3,2,7,2
60,3,3,2,7,2
61,3,3,2,7,2
62,3,3,2,7,2
63,3,3,2,7,2
64,3,3,2,7,2
65,3,3,2,7,2
66,3,3,2,7,2
67,3,3,2,7,2
68,3,3,2,7,2
69,3,3,2,7,2
70,3,3,2,7,2
71,3,3,2,7,2
72,3,3,2,7,2
73,2,3,2,7,2
74,2,3,2,7,2
75,2,3,2,7,2
76,2,3,2,7,2
77,2,3,2,7,2
78,2,3,2,7,2
79,2,3,2,7,2
80,2,3,2,7,2
81,2,3,2,7,2
82,2,3,2,7,2
83,2,3,2,7,2
84,2,3,2,7,2
85,2,3,2,7,2
86,2,3,2,7,2
87,2,3,2,7,2
88,2,3,2,7,2
89,2,3,2,7,2
90,2,3,2,7,2
91,2,3,2,7,2
92,2,3,2,7,2
93,2,3,2,7,2
94,2,3,2,7,2
95,2,3,2,7,2
96,2,3,2,7,2
97,2,3,2,7,2
98,2,3,2,7,2
99,2,3,2,7,2
100,2,3,2,7,2
101,2,3,2,7,2
102,2,3,2,7,2
103,2,3,2,7,2
104,2,3,2,7,2
105,2,3,2,7,2
106,2,3,2,7,2
107,2,3,2,7,2
108,2,3,2,7,2
109,2,3,2,7,2
110,2,3,1,7,1
111,2,3,1,7,1
112,2,3,1,7,1
113,2,3,1,7,1
114,2,3,3,7,3
115,2,3,3,7,3
116,2,3,3,7,3
117,2,3,3,7,3
118,2,3,3,7,3
119,2,3,3,7,3
120,2,3,3,7,3
121,2,3,3,7,3
122,2,2,3,7,2
123,2,1,3,7,1
124,2,1,3,7,1
125,2,1,3,7,1
126,2,1,3,7,1
127,2,1,3,7,1
128,3,1,3,7,1
129,3,1,3,7,1
130,3,1,3,7,1
131,3,1,3,7,1
132,3,1,3,7,1
133,3,1,3,7,1
134,3,1,3,7,1
135,3,1,3,7,1
136,3,1,3,7,1
137,3,1,3,7,1
138,3,1,3,7,1
139,3,2,3,7,2
140,3,2,3,7,2
141,3,2,3,7,2
142,3,2,3,7,2
143,3,2,3,7,2
144,3,2,3,7,2
145,3,2,3,7,2
146,3,2,3,7,2
147,3,2,3,7,2
148,3,2,3,7,2
149,3,2,3,7,2
150,3,2,3,7,2
151,3,2,3,7,2
152,3,2,3,7,2
153,3,2,3,7,2
154,3,2,3,7,2
155,3,2,3,7,2
156,3,2,3,7,2
157,3,2,3,7,2
158,3,2,3,7,2
159,3,2,3,7,2
160,3,2,3,7,2
161,3,2,3,7,2
162,3,2,3,7,2
163,3,2,3,7,2
164,3,2,3,7,2
165,3,2,3,7,2
166,3,2,3,7,2
167,3,2,3,7,2
168,3,2,3,7,2
169,3,2,3,7,2
170,3,2,3,7,2
171,3,2,3,7,2
172,3,2,3,7,2
173,3,2,3,7,2
174,3,2,3,7,2
175,3,2,3,7,2
176,3,2,3,7,2
177,3,2,3,7,2
178,3,3,3,7,3
179,3,3,3,7,3
180,3,3,3,7,3
181,3,3,3,7,3
182,3,3,3,7,3
183,3,3,3,7,3
184,3,3,3,7,3
185,3,3,3,7,3
186,3,3,3,7,3
187,3,3,3,7,3
188,3,3,3,7,3
189,3,3,3,7,3
190,3,3,2,7,2
191,3,3,2,7,2
192,3,3,1,7,1
193,3,3,1,7,1
194,3,3,1,7,1
195,3,3,1,7,1
196,3,3,1,7,1
197,3,3,1,7,1
198,3,3,1,7,1
199,3,3,2,7,2
200,3,3,2,7,2
201,3,3,3,7,3
202,3,3,3,7,3
203,3,3,3,7,3
204,3,3,3,7,3
205,3,3,3,7,3
206,3,3,3,7,3
207,3,3,3,7,3
208,3,3,3,7,3
209,3,3,3,7,3
210,3,3,3,7,3
211,3,3,3,7,3
212,3,3,3,7,3
213,3,3,3,7,3
214,3,3,3,7,3
215,2,3,3,7,3
216,2,3,3,7,3
217,2,3,3,7,3
218,2,3,3,7,3
219,2,3,3,7,3
220,2,3,3,7,3
221,2,3,3,7,3
222,1,3,3,7,3
223,0,3,3,7,3
224,0,3,3,7,3
225,0,3,3,7,3
226,0,3,3,7,3
227,0,3,3,7,3
228,0,3,3,7,3
229,0,3,3,7,3
230,0,3,3,7,3
231,0,3,3,7,3
232,0,3,3,7,3
233,0,3,3,7,3
234,0,3,3,7,3
235,0,3,3,7,3
236,0,3,3,7,3
237,0,3,3,7,3
238,0,3,3,7,3
239,0,3,3,7,3
240,0,3,3,7,3
241,0,3,3,7,3
242,0,3,3,7,3
243,0,3,3,7,3
244,0,3,3,7,3
245,0,3,3,7,3
246,0,3,3,7,3
247,0,3,3,7,3
248,0,3,3,7,3
249,0,3,3,7,3
250,0,3,3,7,3
251,0,3,3,7,3
252,0,3,3,7,3
253,0,3,3,7,3
254,0,3,3,7,3
255,0,3,3,7,3
256,0,3,3,7,3
257,0,3,3,7,3
258,0,3,3,7,3
259,0,3,3,7,3
260,0,3,3,7,3
261,0,3,3,7,3
262,0,3,3,7,3
263,0,3,3,7,3
264,0,3,3,7,3
265,0,3,3,7,3
266,0,3,3,7,3
267,0,3,3,7,3
268,0,3,3,7,3
269,0,3,3,7,3
270,0,3,3,7,3
271,0,3,3,7,3
272,0,3,2,7,2
273,0,3,1,7,1
274,0,3,1,7,1
275,0,3,1,7,1
276,0,3,2,7,2
277,0,3,2,7,2
278,0,3,2,7,2
279,1,3,2,7,2
280,2,3,2,7,2
281,2,3,3,7,3
282,2,3,3,7,3
283,2,3,3,7,3
284,2,3,3,7,3
285,2,3,3,7,3
286,2,3,3,7,3
287,2,3,3,7,3
288,2,3,3,7,3
289,2,3,3,7,3
290,2,3,3,7,3
291,2,3,3,7,3
292,2,3,3,7,3
293,2,3,3,7,3
294,2,3,3,7,3
295,2,3,3,7,3
296,2,3,3,7,3
297,2,3,3,7,3
298,2,3,3,7,3
299,2,3,3,7,3
300,2,3,3,7,3
301,2,3,3,7,3
302,2,3,3,7,3
303,2,3,3,7,3
304,2,3,3,7,3
305,2,3,3,7,3
306,2,3,3,7,3
307,2,3,3,7,3
308,2,3,3,7,3
309,2,3,3,7,3
310,2,3,3,7,3
311,2,3,3,7,3
312,2,3,3,7,3
313,2,3,3,7,3
314,2,3,3,7,3
315,2,3,3,7,3
316,2,3,3,7,3
317,2,3,3,7,3
318,2,3,3,7,3
319,2,3,3,7,3
320,2,3,3,7,3
321,2,3,3,7,3
322,2,3,3,7,3
323,2,3,3,7,3
324,2,3,3,7,3
325,2,3,3,7,3
326,2,3,3,7,3
327,2,3,3,7,3
328,2,3,3,7,3
329,2,3,3,7,3
330,2,3,3,7,3
331,2,3,3,7,3
332,2,3,3,7,3
333,2,3,3,7,3
334,2,3,3,7,3
335,2,3,3,7,3
336,2,3,3,7,3
337,2,0,3,7,0
338,2,0,3,7,0
339,2,1,3,7,1
340,1,1,3,7,1
341,1,1,3,7,1
342,1,1,3,7,1
343,1,1,3,7,1
344,1,1,3,7,1
345,1,1,3,7,1
346,1,2,3,7,2
347,1,2,3,7,2
348,0,2,3,7,2
349,0,2,3,7,2
350,0,2,3,7,2
351,0,2,3,7,2
352,0,3,3,7,3
353,0,3,3,7,3
354,0,3,3,7,3
355,0,3,3,7,3
356,0,3,3,7,3
357,0,3,3,7,3
358,0,3,3,7,3
359,0,3,3,7,3
360,0,3,3,7,3
361,0,3,3,7,3
362,0,3,3,7,3
363,0,3,3,7,3
364,0,3,3,7,3
365,0,3,3,7,3
366,0,3,3,7,3
367,0,2,3,7,2
368,0,3,3,7,3
369,1,3,3,7,3
370,1,3,3,7,3
371,1,3,3,7,3
372,1,3,3,7,3
373,1,3,3,7,3
374,1,3,3,7,3
375,1,3,3,7,3
376,1,3,3,7,3
377,1,3,3,7,3
378,1,3,3,7,3
379,1,3,3,7,3
380,1,3,3,7,3
381,1,3,3,7,3
382,1,3,3,7,3
383,1,3,3,7,3
384,1,3,3,7,3
385,1,3,3,7,3
386,1,3,3,7,3
387,1,3,3,7,3
388,1,3,3,7,3
389,1,3,3,7,3
390,1,3,3,7,3
391,1,3,3,7,3
392,1,3,3,7,3
393,1,3,3,7,3
394,1,3,3,7,3
395,1,3,3,7,3
396,1,3,3,7,3
397,1,3,3,7,3
398,1,3,3,7,3
399,1,3,3,7,3
400,1,3,3,7,3
401,1,3,3,7,3
402,1,3,3,7,3
403,1,3,3,7,3
404,1,3,3,7,3
405,1,3,3,7,3
406,1,3,3,7,3
407,1,3,3,7,3
408,1,3,3,7,3
409,0,3,3,7,3
410,0,3,3,7,3
411,0,3,3,7,3
412,0,3,3,7,3
413,1,3,3,7,3
414,1,3,2,7,2
415,3,3,2,7,2
416,3,3,2,7,2
417,3,3,2,7,2
418,3,3,2,7,2
419,3,3,2,7,2
420,3,3,2,7,2
421,3,3,2,7,2
422,3,3,2,7,2
423,3,3,2,7,2
424,3,3,2,7,2
425,3,3,2,7,2
426,3,3,2,7,2
427,3,3,2,7,2
428,3,3,2,7,2
429,3,3,2,7,2
430,3,3,2,7,2
431,3,3,2,7,2
432,3,3,2,7,2
433,3,3,2,7,2
434,3,3,2,7,2
435,3,3,2,7,2
436,3,3,2,7,2
437,3,3,2,7,2
438,3,3,2,7,2
439,3,3,2,7,2
440,3,3,2,7,2
441,3,3,2,7,2
442,3,3,2,7,2
443,3,3,2,7,2
444,3,3,2,7,2
445,3,3,2,7,2
446,3,3,2,7,2
447,3,3,2,7,2
448,3,3,2,7,2
449,3,3,2,7,2
450,3,3,2,7,2
451,3,3,2,7,2
452,3,3,2,7,2
453,3,3,2,7,2
454,3,3,1,7,1
455,3,3,1,7,1
456,3,3,2,7,2
457,3,3,2,7,2
458,3,3,2,7,2
459,3,3,2,7,2
460,3,3,2,7,2
461,3,3,2,7,2
462,3,3,2,7,2
0,0,3,2,8,2
1,0,3,2,8,2
2,0,3,2,8,2
3,0,3,2,8,2
4,0,3,2,8,2
5,0,3,1,8,1
6,0,3,1,8,1
7,0,3,1,8,1
8,0,3,1,8,1
9,0,3,1,8,1
10,0,3,2,8,2
11,0,3,2,8,2
12,0,3,2,8,2
13,0,3,2,8,2
14,0,3,2,8,2
15,0,3,2,8,2
16,0,3,2,8,2
17,1,3,2,8,2
18,2,3,2,8,2
19,2,3,2,8,2
20,2,3,2,8,2
21,2,3,2,8,2
22,2,3,2,8,2
23,2,3,2,8,2
24,2,3,2,8,2
25,2,3,2,8,2
26,3,3,2,8,2
27,3,3,2,8,2
28,3,3,2,8,2
29,3,3,2,8,2
30,3,3,2,8,2
31,3,3,2,8,2
32,3,3,2,8,2
33,3,3,2,8,2
34,3,3,2,8,2
35,3,3,2,8,2
36,3,3,2,8,2
37,3,3,2,8,2
38,3,3,2,8,2
39,3,3,2,8,2
40,3,3,2,8,2
41,3,3,2,8,2
42,3,2,2,8,2
43,3,2,2,8,2
44,3,2,2,8,2
45,3,3,2,8,2
46,3,3,2,8,2
47,3,3,2,8,2
48,3,3,2,8,2
49,3,3,2,8,2
50,3,3,2,8,2
51,3,3,2,8,2
52,3,3,2,8,2
53,3,3,2,8,2
54,3,3,2,8,2
55,3,3,2,8,2
56,3,3,2,8,2
57,3,3,2,8,2
58,3,3,2,8,2
59,3,3,2,8,2
60,3,3,2,8,2
61,3,3,2,8,2
62,3,3,2,8,2
63,3,3,2,8,2
64,2,3,3,8,3
65,2,3,3,8,3
66,2,3,3,8,3
67,2,3,3,8,3
68,2,3,3,8,3
69,2,3,3,8,3
70,2,3,3,8,3
71,2,3,3,8,3
72,2,3,3,8,3
73,3,3,3,8,3
74,3,3,3,8,3
75,3,3,3,8,3
76,3,3,3,8,3
77,3,3,3,8,3
78,3,3,3,8,3
79,3,3,3,8,3
80,3,3,3,8,3
81,3,3,3,8,3
82,3,3,3,8,3
83,3,3,3,8,3
84,3,3,3,8,3
85,3,3,3,8,3
86,3,3,3,8,3
87,3,3,3,8,3
88,3,3,3,8,3
89,3,3,3,8,3
90,3,3,3,8,3
91,3,3,3,8,3
92,3,3,3,8,3
93,3,3,3,8,3
94,3,3,3,8,3
95,3,3,3,8,3
96,3,3,3,8,3
97,3,3,3,8,3
98,3,3,3,8,3
99,3,3,3,8,3
100,3,3,3,8,3
101,3,3,3,8,3
102,3,3,3,8,3
103,3,3,3,8,3
104,3,3,3,8,3
105,3,3,3,8,3
106,3,3,3,8,3
107,3,3,3,8,3
108,3,3,3,8,3
109,3,3,3,8,3
110,3,3,3,8,3
111,3,3,3,8,3
112,3,3,3,8,3
113,3,3,3,8,3
114,3,3,3,8,3
115,3,3,3,8,3
116,3,3,3,8,3
117,3,3,3,8,3
118,3,3,3,8,3
119,3,3,3,8,3
120,3,3,3,8,3
121,3,3,3,8,3
122,3,3,3,8,3
123,3,3,3,8,3
124,3,3,3,8,3
125,3,3,3,8,3
126,3,3,3,8,3
127,3,3,3,8,3
128,3,3,2,8,2
129,3,3,2,8,2
130,3,3,2,8,2
131,3,3,2,8,2
132,3,3,2,8,2
133,3,3,2,8,2
134,3,3,2,8,2
135,3,3,2,8,2
136,3,3,2,8,2
137,3,3,2,8,2
138,3,3,2,8,2
139,3,3,2,8,2
140,3,3,2,8,2
141,3,3,2,8,2
142,3,3,2,8,2
143,3,3,2,8,2
144,3,3,2,8,2
145,3,3,2,8,2
146,3,3,3,8,3
147,3,3,3,8,3
148,3,3,3,8,3
149,3,3,2,8,2
150,3,3,2,8,2
151,3,3,2,8,2
152,3,3,2,8,2
153,3,3,2,8,2
154,3,3,2,8,2
155,3,3,2,8,2
156,3,3,2,8,2
157,3,3,2,8,2
158,3,3,3,8,3
159,3,3,3,8,3
160,3,3,3,8,3
161,3,3,3,8,3
162,3,3,3,8,3
163,3,3,3,8,3
164,2,3,3,8,3
165,1,3,2,8,2
166,1,3,2,8,2
167,1,3,2,8,2
168,1,3,2,8,2
169,1,3,2,8,2
170,1,3,2,8,2
171,1,3,2,8,2
172,1,3,2,8,2
173,1,3,2,8,2
174,1,3,2,8,2
175,1,3,2,8,2
176,1,3,2,8,2
177,1,3,2,8,2
178,1,3,2,8,2
179,1,3,2,8,2
180,1,3,2,8,2
181,1,3,2,8,2
182,1,3,2,8,2
183,1,3,2,8,2
184,0,3,2,8,2
185,0,3,2,8,2
186,0,3,2,8,2
187,0,3,2,8,2
188,0,3,2,8,2
189,0,3,2,8,2
190,0,3,2,8,2
191,0,3,2,8,2
192,0,3,2,8,2
193,0,3,2,8,2
194,0,3,2,8,2
195,0,3,2,8,2
196,0,2,2,8,2
197,0,2,2,8,2
198,0,2,2,8,2
199,0,2,2,8,2
200,0,2,2,8,2
201,0,2,2,8,2
202,0,2,2,8,2
203,0,2,2,8,2
204,0,2,2,8,2
205,0,2,2,8,2
206,0,2,2,8,2
207,0,2,2,8,2
208,0,2,2,8,2
209,0,2,3,8,2
210,1,2,3,8,2
211,1,2,3,8,2
212,2,2,3,8,2
213,2,2,3,8,2
214,2,2,3,8,2
215,2,3,3,8,3
216,2,3,3,8,3
217,2,3,3,8,3
218,2,3,3,8,3
219,2,3,3,8,3
220,2,3,2,8,2
221,2,3,2,8,2
222,2,3,2,8,2
223,2,3,2,8,2
224,2,3,2,8,2
225,2,3,2,8,2
226,2,3,2,8,2
227,2,3,3,8,3
228,2,3,3,8,3
229,2,3,3,8,3
230,2,3,3,8,3
231,2,3,3,8,3
232,2,3,3,8,3
233,2,3,3,8,3
234,2,3,3,8,3
235,2,3,3,8,3
236,2,3,3,8,3
237,2,3,3,8,3
238,2,3,3,8,3
239,2,3,3,8,3
240,2,3,3,8,3
241,2,3,3,8,3
242,2,3,3,8,3
243,2,3,3,8,3
244,2,3,3,8,3
245,2,3,3,8,3
246,2,3,3,8,3
247,2,3,3,8,3
248,2,2,3,8,2
249,2,2,3,8,2
250,2,2,3,8,2
251,2,2,3,8,2
252,2,2,3,8,2
253,2,3,3,8,3
254,2,3,3,8,3
255,2,3,2,8,2
256,2,3,2,8,2
257,2,3,2,8,2
258,2,3,2,8,2
259,2,3,2,8,2
260,2,3,2,8,2
261,3,3,2,8,2
262,3,3,2,8,2
263,3,3,2,8,2
264,3,3,2,8,2
265,3,3,2,8,2
266,3,2,2,8,2
267,3,2,2,8,2
268,3,2,2,8,2
269,3,2,2,8,2
270,3,2,2,8,2
271,3,2,2,8,2
272,3,2,2,8,2
273,3,2,2,8,2
274,3,2,2,8,2
275,3,2,2,8,2
276,3,2,2,8,2
277,3,2,2,8,2
278,3,2,2,8,2
279,3,2,2,8,2
280,3,2,2,8,2
281,3,2,2,8,2
282,3,2,2,8,2
283,3,2,2,8,2
284,3,2,2,8,2
285,3,2,2,8,2
286,3,2,2,8,2
287,3,2,2,8,2
288,3,2,2,8,2
289,3,2,2,8,2
290,3,2,2,8,2
291,3,2,2,8,2
292,3,2,2,8,2
293,3,1,2,8,1
294,3,1,2,8,1
295,3,2,2,8,2
296,3,2,2,8,2
297,3,2,2,8,2
298,3,2,2,8,2
299,3,2,2,8,2
300,3,2,2,8,2
301,3,2,2,8,2
302,3,2,2,8,2
303,3,2,2,8,2
304,3,2,3,8,2
305,3,2,3,8,2
306,3,2,3,8,2
307,3,2,3,8,2
308,3,2,3,8,2
309,3,2,3,8,2
310,3,2,3,8,2
311,3,2,3,8,2
312,3,2,3,8,2
313,3,2,3,8,2
314,3,2,3,8,2
315,3,2,3,8,2
316,3,2,3,8,2
317,3,2,3,8,2
318,3,2,3,8,2
319,3,2,3,8,2
320,3,2,3,8,2
321,3,2,3,8,2
322,3,1,3,8,1
323,3,1,3,8,1
324,3,1,3,8,1
325,3,1,3,8,1
326,3,1,3,8,1
327,3,1,3,8,1
328,3,1,3,8,1
329,3,0,3,8,0
330,3,0,3,8,0
331,3,0,3,8,0
332,3,0,3,8,0
333,3,0,3,8,0
334,3,0,3,8,0
335,3,0,3,8,0
336,3,0,3,8,0
337,3,0,3,8,0
338,3,0,3,8,0
339,3,0,3,8,0
340,3,0,3,8,0
341,3,0,3,8,0
342,3,0,3,8,0
343,3,1,3,8,1
344,3,1,3,8,1
345,3,1,3,8,1
346,3,1,3,8,1
347,3,1,3,8,1
348,3,1,3,8,1
349,3,1,3,8,1
350,3,1,3,8,1
351,3,1,3,8,1
352,3,1,3,8,1
353,3,1,3,8,1
354,3,1,3,8,1
355,3,1,3,8,1
356,3,1,3,8,1
357,2,1,3,8,1
358,2,1,3,8,1
359,2,1,3,8,1
360,1,1,3,8,1
361,1,1,3,8,1
362,2,1,3,8,1
363,2,1,3,8,1
364,2,1,3,8,1
365,2,1,3,8,1
366,2,1,3,8,1
367,2,1,3,8,1
368,2,1,3,8,1
369,2,1,3,8,1
370,2,2,3,8,2
371,2,2,3,8,2
372,2,2,3,8,2
373,2,2,3,8,2
374,2,2,3,8,2
375,2,2,3,8,2
376,2,2,3,8,2
377,2,2,3,8,2
378,2,2,3,8,2
379,2,2,3,8,2
380,2,2,3,8,2
381,2,2,3,8,2
382,3,2,3,8,2
383,3,2,3,8,2
384,3,2,3,8,2
385,3,2,3,8,2
386,3,2,3,8,2
387,3,2,3,8,2
388,3,2,3,8,2
389,3,2,3,8,2
390,3,2,3,8,2
391,3,2,3,8,2
392,3,2,3,8,2
393,3,2,3,8,2
394,3,2,3,8,2
395,3,2,3,8,2
396,3,2,3,8,2
397,3,2,3,8,2
398,3,2,3,8,2
399,3,2,3,8,2
400,3,2,3,8,2
401,3,2,3,8,2
402,3,2,3,8,2
403,3,2,3,8,2
404,3,2,3,8,2
405,3,2,3,8,2
406,3,2,3,8,2
407,3,2,3,8,2
408,3,2,3,8,2
409,3,2,3,8,2
410,3,2,3,8,2
411,3,2,2,8,2
412,3,2,2,8,2
413,3,2,2,8,2
414,3,2,2,8,2
415,3,2,2,8,2
416,3,2,2,8,2
417,3,2,2,8,2
0,0,2,0,9,0
1,0,2,0,9,0
2,0,2,0,9,0
3,0,2,0,9,0
4,0,2,0,9,0
5,0,2,0,9,0
6,1,2,0,9,0
7,2,2,0,9,0
8,2,2,0,9,0
9,2,2,0,9,0
10,2,2,0,9,0
11,3,2,0,9,0
12,3,2,0,9,0
13,3,2,0,9,0
14,3,2,0,9,0
15,3,2,0,9,0
16,3,2,0,9,0
17,3,2,0,9,0
18,3,2,0,9,0
19,3,2,0,9,0
20,3,2,0,9,0
21,3,2,0,9,0
22,3,3,0,9,0
23,3,3,0,9,0
24,3,3,2,9,2
25,3,3,2,9,2
26,3,3,2,9,2
27,3,3,2,9,2
28,3,3,2,9,2
29,3,3,2,9,2
30,3,3,2,9,2
31,3,3,2,9,2
32,3,3,2,9,2
33,3,3,2,9,2
34,3,3,2,9,2
35,3,3,2,9,2
36,3,3,2,9,2
37,3,3,2,9,2
38,3,3,2,9,2
39,3,3,2,9,2
40,3,3,2,9,2
41,3,3,2,9,2
42,3,3,2,9,2
43,2,3,2,9,2
44,2,3,2,9,2
45,2,3,2,9,2
46,2,3,2,9,2
47,2,3,2,9,2
48,2,3,2,9,2
49,2,3,2,9,2
50,2,3,2,9,2
51,3,3,2,9,2
52,3,3,2,9,2
53,3,3,2,9,2
54,3,3,2,9,2
55,3,3,2,9,2
56,3,3,2,9,2
57,3,3,2,9,2
58,3,3,2,9,2
59,3,3,2,9,2
60,3,3,2,9,2
61,3,3,2,9,2
62,3,3,2,9,2
63,3,3,2,9,2
64,3,3,2,9,2
65,3,3,2,9,2
66,3,3,2,9,2
67,3,3,2,9,2
68,3,3,2,9,2
69,3,3,2,9,2
70,3,3,2,9,2
71,3,3,2,9,2
72,3,3,2,9,2
73,3,3,2,9,2
74,3,3,2,9,2
75,3,3,2,9,2
76,3,3,2,9,2
77,3,3,2,9,2
78,3,3,2,9,2
79,3,3,2,9,2
80,3,3,2,9,2
81,3,3,2,9,2
82,3,3,2,9,2
83,3,3,2,9,2
84,3,3,2,9,2
85,3,3,2,9,2
86,3,3,2,9,2
87,3,3,2,9,2
88,3,3,2,9,2
89,3,3,2,9,2
90,3,3,2,9,2
91,3,3,2,9,2
92,3,3,2,9,2
93,3,3,2,9,2
94,3,3,2,9,2
95,3,3,2,9,2
96,3,3,2,9,2
97,3,3,2,9,2
98,3,3,2,9,2
99,3,3,2,9,2
100,3,3,2,9,2
101,3,3,2,9,2
102,2,3,2,9,2
103,2,3,2,9,2
104,2,3,2,9,2
105,2,3,2,9,2
106,2,3,2,9,2
107,2,3,2,9,2
108,2,3,2,9,2
109,2,3,2,9,2
110,2,3,2,9,2
111,2,3,2,9,2
112,2,3,2,9,2
113,2,3,2,9,2
114,2,3,2,9,2
115,2,3,2,9,2
116,2,3,2,9,2
117,2,3,2,9,2
118,2,3,2,9,2
119,2,3,2,9,2
120,2,3,2,9,2
121,2,3,2,9,2
122,2,3,2,9,2
123,2,3,2,9,2
124,2,3,2,9,2
125,2,3,2,9,2
126,3,3,2,9,2
127,3,3,2,9,2
128,3,3,2,9,2
129,3,3,2,9,2
130,3,3,2,9,2
131,3,3,2,9,2
132,3,3,2,9,2
133,3,3,2,9,2
134,3,3,2,9,2
135,3,3,2,9,2
136,3,3,2,9,2
137,3,3,2,9,2
138,3,3,2,9,2
139,3,3,2,9,2
140,3,3,2,9,2
141,3,3,2,9,2
142,3,3,2,9,2
143,3,3,2,9,2
144,3,3,2,9,2
145,3,3,2,9,2
146,3,3,2,9,2
147,3,3,2,9,2
148,3,3,2,9,2
149,3,3,2,9,2
150,3,3,2,9,2
151,3,3,2,9,2
152,3,3,2,9,2
153,3,3,2,9,2
154,3,3,2,9,2
155,3,3,2,9,2
156,3,3,2,9,2
157,3,3,2,9,2
158,3,3,2,9,2
159,3,3,2,9,2
160,3,3,2,9,2
161,3,3,2,9,2
162,3,3,2,9,2
163,3,3,2,9,2
164,3,3,2,9,2
165,3,3,2,9,2
166,3,3,2,9,2
167,3,3,2,9,2
168,3,3,2,9,2
169,3,3,2,9,2
170,3,3,2,9,2
171,3,3,2,9,2
172,2,3,2,9,2
173,1,3,2,9,2
174,1,3,2,9,2
175,1,3,2,9,2
176,1,3,2,9,2
177,1,3,2,9,2
178,0,3,2,9,2
179,0,3,2,9,2
180,0,3,2,9,2
181,0,3,2,9,2
182,0,3,1,9,1
183,-1,3,1,9,1
184,-1,3,1,9,1
185,0,3,2,9,2
186,0,3,2,9,2
187,-1,3,2,9,2
188,-1,2,2,9,2
189,-1,2,2,9,2
190,-1,2,2,9,2
191,-1,2,2,9,2
192,-1,2,2,9,2
193,-1,2,2,9,2
194,-1,2,2,9,2
195,-1,2,2,9,2
196,-1,2,2,9,2
197,-1,2,2,9,2
198,-1,2,2,9,2
199,-1,2,2,9,2
200,-1,2,2,9,2
201,-1,2,2,9,2
202,-1,2,2,9,2
203,-1,2,2,9,2
204,-1,2,2,9,2
205,-1,2,2,9,2
206,-1,2,2,9,2
207,-1,2,2,9,2
208,-1,2,2,9,2
209,-1,2,2,9,2
210,-1,3,2,9,2
211,-1,3,2,9,2
212,-1,3,2,9,2
213,-1,3,2,9,2
214,-1,3,2,9,2
215,-1,2,2,9,2
216,-1,2,1,9,1
217,0,2,1,9,1
218,0,2,1,9,1
219,0,2,1,9,1
220,0,2,1,9,1
221,1,2,1,9,1
222,1,2,1,9,1
223,1,2,1,9,1
224,1,2,1,9,1
225,1,2,1,9,1
226,2,2,1,9,1
227,2,2,1,9,1
228,2,2,1,9,1
229,2,2,1,9,1
230,2,2,1,9,1
231,2,2,2,9,2
232,2,3,2,9,2
233,2,3,2,9,2
234,2,3,2,9,2
235,2,3,2,9,2
236,2,2,2,9,2
237,2,2,2,9,2
238,2,1,2,9,1
239,2,1,2,9,1
240,2,1,2,9,1
241,2,1,2,9,1
242,2,2,2,9,2
243,2,2,2,9,2
244,2,2,2,9,2
245,2,2,2,9,2
246,2,2,2,9,2
247,2,2,2,9,2
248,2,2,2,9,2
249,2,2,2,9,2
250,2,2,2,9,2
251,2,2,3,9,2
252,1,2,3,9,2
253,0,2,3,9,2
254,0,2,3,9,2
255,0,2,3,9,2
256,0,2,3,9,2
257,0,2,3,9,2
258,0,2,3,9,2
259,0,2,3,9,2
260,0,2,3,9,2
261,0,2,3,9,2
262,0,3,3,9,3
263,0,3,3,9,3
264,0,3,2,9,2
265,0,3,2,9,2
266,0,3,2,9,2
267,0,3,2,9,2
268,0,3,2,9,2
269,0,3,2,9,2
